Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status
Patrick Ewing,C,34.0,78.0,2887.0,655.0,1342.0,0.488,2.0,9.0,0.222,653.0,1333.0,0.49,0.489,439.0,582.0,0.754,175.0,659.0,834.0,156.0,69.0,189.0,269.0,250.0,1751.0,OOR
Jamie Feick,PF-C,22.0,41.0,624.0,56.0,157.0,0.357,5.0,14.0,0.357,51.0,143.0,0.357,0.373,34.0,67.0,0.507,82.0,132.0,214.0,26.0,16.0,14.0,31.0,78.0,151.0,OOR
Duane Ferrell,SF,31.0,62.0,1115.0,159.0,337.0,0.472,18.0,44.0,0.409,141.0,293.0,0.481,0.499,58.0,94.0,0.617,57.0,84.0,141.0,66.0,38.0,6.0,55.0,120.0,394.0,OOR
Danny Ferry,PF,30.0,82.0,2633.0,341.0,794.0,0.429,114.0,284.0,0.401,227.0,510.0,0.445,0.501,74.0,87.0,0.851,82.0,255.0,337.0,151.0,56.0,32.0,94.0,245.0,870.0,OOR
Michael Finley,SF,23.0,83.0,2790.0,475.0,1071.0,0.444,101.0,280.0,0.361,374.0,791.0,0.473,0.491,198.0,245.0,0.808,88.0,284.0,372.0,224.0,68.0,24.0,164.0,138.0,1249.0,OOR
Matt Fish,C,27.0,6.0,8.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,OOR
Derek Fisher,PG,22.0,80.0,921.0,104.0,262.0,0.397,22.0,73.0,0.301,82.0,189.0,0.434,0.439,79.0,120.0,0.658,25.0,72.0,97.0,119.0,41.0,5.0,71.0,87.0,309.0,OOR
Greg Foster,C,28.0,79.0,920.0,111.0,245.0,0.453,2.0,3.0,0.667,109.0,242.0,0.45,0.457,54.0,65.0,0.831,56.0,131.0,187.0,31.0,10.0,20.0,54.0,145.0,278.0,OOR
Rick Fox,SF,27.0,76.0,2650.0,433.0,950.0,0.456,101.0,278.0,0.363,332.0,672.0,0.494,0.509,207.0,263.0,0.787,114.0,280.0,394.0,286.0,167.0,40.0,178.0,279.0,1174.0,OOR
Todd Fuller,C,22.0,75.0,949.0,114.0,266.0,0.429,0.0,0.0,0.0,114.0,266.0,0.429,0.429,76.0,110.0,0.691,108.0,141.0,249.0,24.0,10.0,20.0,52.0,146.0,304.0,OOR
Kevin Gamble,SF,31.0,62.0,953.0,123.0,286.0,0.43,54.0,112.0,0.482,69.0,174.0,0.397,0.524,7.0,10.0,0.7,13.0,94.0,107.0,77.0,21.0,17.0,27.0,76.0,307.0,OOR
Kevin Garnett,SF,20.0,77.0,2995.0,549.0,1100.0,0.499,6.0,21.0,0.286,543.0,1079.0,0.503,0.502,205.0,272.0,0.754,190.0,428.0,618.0,236.0,105.0,163.0,175.0,199.0,1309.0,OOR
Dean Garrett,C,30.0,68.0,1665.0,223.0,389.0,0.573,0.0,0.0,0.0,223.0,389.0,0.573,0.573,96.0,138.0,0.696,149.0,346.0,495.0,38.0,40.0,95.0,34.0,158.0,542.0,OOR
Chris Gatling,PF,29.0,47.0,1283.0,327.0,623.0,0.525,1.0,6.0,0.167,326.0,617.0,0.528,0.526,236.0,329.0,0.717,134.0,236.0,370.0,28.0,39.0,31.0,120.0,138.0,891.0,OOR
Reggie Geary,PG,23.0,39.0,246.0,22.0,58.0,0.379,8.0,21.0,0.381,14.0,37.0,0.378,0.448,5.0,11.0,0.455,4.0,11.0,15.0,36.0,13.0,2.0,15.0,36.0,57.0,OOR
Matt Geiger,C,27.0,49.0,1044.0,171.0,350.0,0.489,6.0,20.0,0.3,165.0,330.0,0.5,0.497,89.0,127.0,0.701,100.0,158.0,258.0,38.0,20.0,27.0,67.0,153.0,437.0,OOR
Kendall Gill,SF,28.0,82.0,3199.0,644.0,1453.0,0.443,74.0,220.0,0.336,570.0,1233.0,0.462,0.469,427.0,536.0,0.797,183.0,316.0,499.0,326.0,154.0,46.0,218.0,225.0,1789.0,OOR
Armen Gilliam,PF,32.0,80.0,2050.0,246.0,522.0,0.471,0.0,0.0,0.0,246.0,522.0,0.471,0.471,199.0,259.0,0.768,136.0,361.0,497.0,53.0,61.0,40.0,105.0,206.0,691.0,OOR
Anthony Goldwire,PG,25.0,60.0,1188.0,131.0,330.0,0.397,64.0,153.0,0.418,67.0,177.0,0.379,0.494,61.0,78.0,0.782,12.0,72.0,84.0,219.0,33.0,2.0,76.0,104.0,387.0,OOR
Greg Graham,SG,26.0,28.0,197.0,29.0,80.0,0.363,9.0,31.0,0.29,20.0,49.0,0.408,0.419,26.0,40.0,0.65,2.0,11.0,13.0,11.0,12.0,1.0,10.0,12.0,93.0,OOR
Brian Grant,PF,24.0,24.0,607.0,91.0,207.0,0.44,0.0,0.0,0.0,91.0,207.0,0.44,0.44,70.0,90.0,0.778,49.0,93.0,142.0,28.0,19.0,25.0,44.0,75.0,252.0,OOR
Gary Grant,PG,31.0,28.0,365.0,39.0,110.0,0.355,14.0,46.0,0.304,25.0,64.0,0.391,0.418,18.0,22.0,0.818,8.0,30.0,38.0,45.0,16.0,0.0,27.0,39.0,110.0,OOR
Harvey Grant,PF,31.0,78.0,1604.0,129.0,314.0,0.411,28.0,89.0,0.315,101.0,225.0,0.449,0.455,30.0,39.0,0.769,63.0,193.0,256.0,68.0,46.0,48.0,30.0,167.0,316.0,OOR
Horace Grant,PF,31.0,67.0,2496.0,358.0,695.0,0.515,1.0,6.0,0.167,357.0,689.0,0.518,0.516,128.0,179.0,0.715,206.0,394.0,600.0,163.0,101.0,65.0,99.0,157.0,845.0,OOR
Devin Gray,PF,24.0,6.0,49.0,8.0,26.0,0.308,0.0,0.0,0.0,8.0,26.0,0.308,0.308,2.0,5.0,0.4,6.0,8.0,14.0,2.0,4.0,0.0,5.0,11.0,18.0,OOR
Evric Gray,SF,27.0,5.0,42.0,4.0,15.0,0.267,1.0,4.0,0.25,3.0,11.0,0.273,0.3,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,5.0,13.0,OOR
Jeff Grayer,SG,31.0,25.0,316.0,38.0,83.0,0.458,4.0,11.0,0.364,34.0,72.0,0.472,0.482,11.0,20.0,0.55,21.0,17.0,38.0,25.0,8.0,7.0,15.0,42.0,91.0,OOR
A.C. Green,PF,33.0,83.0,2492.0,234.0,484.0,0.483,1.0,20.0,0.05,233.0,464.0,0.502,0.485,128.0,197.0,0.65,222.0,434.0,656.0,69.0,70.0,16.0,74.0,145.0,597.0,OOR
Litterial Green,PG,26.0,45.0,311.0,30.0,64.0,0.469,0.0,10.0,0.0,30.0,54.0,0.556,0.469,30.0,47.0,0.638,6.0,16.0,22.0,41.0,16.0,1.0,15.0,27.0,90.0,OOR
Tom Gugliotta,PF,27.0,81.0,3131.0,592.0,1339.0,0.442,24.0,93.0,0.258,568.0,1246.0,0.456,0.451,464.0,566.0,0.82,187.0,515.0,702.0,335.0,130.0,89.0,293.0,237.0,1672.0,OOR
Jack Haley,C,33.0,20.0,74.0,13.0,37.0,0.351,0.0,0.0,0.0,13.0,37.0,0.351,0.351,14.0,19.0,0.737,13.0,19.0,32.0,5.0,1.0,1.0,2.0,14.0,40.0,OOR
Darvin Ham,SF,23.0,36.0,318.0,33.0,62.0,0.532,0.0,0.0,0.0,33.0,62.0,0.532,0.532,17.0,35.0,0.486,29.0,27.0,56.0,14.0,9.0,8.0,22.0,57.0,83.0,OOR
Steve Hamer,C,23.0,35.0,268.0,30.0,57.0,0.526,0.0,2.0,0.0,30.0,55.0,0.545,0.526,16.0,29.0,0.552,17.0,43.0,60.0,7.0,2.0,4.0,13.0,39.0,76.0,OOR
Tom Hammonds,PF,29.0,81.0,1758.0,191.0,398.0,0.48,0.0,2.0,0.0,191.0,396.0,0.482,0.48,124.0,172.0,0.721,135.0,266.0,401.0,64.0,16.0,24.0,88.0,205.0,506.0,OOR
Darrin Hancock,SF,25.0,24.0,133.0,16.0,35.0,0.457,0.0,0.0,0.0,16.0,35.0,0.457,0.457,10.0,14.0,0.714,4.0,14.0,18.0,12.0,9.0,1.0,11.0,15.0,42.0,OOR
Anfernee Hardaway,PG,25.0,59.0,2221.0,421.0,941.0,0.447,85.0,267.0,0.318,336.0,674.0,0.499,0.493,283.0,345.0,0.82,82.0,181.0,263.0,332.0,93.0,35.0,145.0,123.0,1210.0,OOR
Tim Hardaway,PG,30.0,81.0,3136.0,575.0,1384.0,0.415,203.0,590.0,0.344,372.0,794.0,0.469,0.489,291.0,364.0,0.799,49.0,228.0,277.0,695.0,151.0,9.0,230.0,165.0,1644.0,Candidate
Derek Harper,PG,35.0,75.0,2210.0,299.0,674.0,0.444,60.0,176.0,0.341,239.0,498.0,0.48,0.488,95.0,128.0,0.742,30.0,107.0,137.0,321.0,92.0,12.0,132.0,144.0,753.0,OOR
Ron Harper,PG,33.0,76.0,1740.0,177.0,406.0,0.436,68.0,188.0,0.362,109.0,218.0,0.5,0.52,58.0,82.0,0.707,46.0,147.0,193.0,191.0,86.0,38.0,50.0,138.0,480.0,OOR
Othella Harrington,PF,23.0,57.0,860.0,112.0,204.0,0.549,0.0,3.0,0.0,112.0,201.0,0.557,0.549,49.0,81.0,0.605,75.0,123.0,198.0,18.0,12.0,22.0,57.0,112.0,273.0,OOR
Lucious Harris,SG,26.0,54.0,813.0,112.0,294.0,0.381,36.0,99.0,0.364,76.0,195.0,0.39,0.442,33.0,47.0,0.702,27.0,44.0,71.0,50.0,41.0,3.0,34.0,45.0,293.0,OOR
Antonio Harvey,PF,26.0,6.0,26.0,5.0,11.0,0.455,0.0,0.0,0.0,5.0,11.0,0.455,0.455,5.0,6.0,0.833,2.0,8.0,10.0,1.0,0.0,4.0,1.0,8.0,15.0,OOR
Hersey Hawkins,SG,30.0,82.0,2755.0,369.0,795.0,0.464,143.0,355.0,0.403,226.0,440.0,0.514,0.554,258.0,295.0,0.875,92.0,228.0,320.0,250.0,159.0,12.0,130.0,146.0,1139.0,OOR
Michael Hawkins,PG,24.0,29.0,326.0,29.0,68.0,0.426,10.0,31.0,0.323,19.0,37.0,0.514,0.5,12.0,15.0,0.8,9.0,22.0,31.0,64.0,16.0,1.0,28.0,40.0,80.0,OOR
Shane Heal,PG,26.0,43.0,236.0,26.0,97.0,0.268,20.0,65.0,0.308,6.0,32.0,0.188,0.371,3.0,5.0,0.6,2.0,16.0,18.0,33.0,3.0,3.0,17.0,20.0,75.0,OOR
Alan Henderson,PF,24.0,30.0,501.0,77.0,162.0,0.475,0.0,0.0,0.0,77.0,162.0,0.475,0.475,45.0,75.0,0.6,47.0,69.0,116.0,23.0,21.0,6.0,29.0,73.0,199.0,OOR
Mark Hendrickson,PF,22.0,29.0,301.0,32.0,77.0,0.416,3.0,12.0,0.25,29.0,65.0,0.446,0.435,18.0,26.0,0.692,35.0,57.0,92.0,3.0,10.0,4.0,14.0,32.0,85.0,OOR
Carl Herrera,PF,30.0,75.0,1837.0,257.0,593.0,0.433,2.0,6.0,0.333,255.0,587.0,0.434,0.435,81.0,118.0,0.686,118.0,222.0,340.0,50.0,62.0,53.0,95.0,217.0,597.0,OOR
Grant Hill,SF,24.0,80.0,3147.0,625.0,1259.0,0.496,10.0,33.0,0.303,615.0,1226.0,0.502,0.5,450.0,633.0,0.711,123.0,598.0,721.0,583.0,144.0,48.0,259.0,186.0,1710.0,Candidate
Tyrone Hill,C,28.0,74.0,2582.0,357.0,595.0,0.6,0.0,1.0,0.0,357.0,594.0,0.601,0.6,241.0,381.0,0.633,259.0,477.0,736.0,92.0,63.0,30.0,147.0,268.0,955.0,OOR
Fred Hoiberg,SG,24.0,47.0,572.0,67.0,156.0,0.429,29.0,70.0,0.414,38.0,86.0,0.442,0.522,61.0,77.0,0.792,13.0,68.0,81.0,41.0,27.0,6.0,22.0,51.0,224.0,OOR
Jeff Hornacek,SG,33.0,82.0,2592.0,413.0,856.0,0.482,72.0,195.0,0.369,341.0,661.0,0.516,0.525,293.0,326.0,0.899,60.0,181.0,241.0,361.0,124.0,26.0,134.0,188.0,1191.0,OOR
Robert Horry,SF,26.0,54.0,1395.0,157.0,360.0,0.436,49.0,154.0,0.318,108.0,206.0,0.524,0.504,60.0,90.0,0.667,68.0,169.0,237.0,110.0,66.0,55.0,72.0,153.0,423.0,OOR
Allan Houston,SG,25.0,81.0,2681.0,437.0,1032.0,0.423,148.0,384.0,0.385,289.0,648.0,0.446,0.495,175.0,218.0,0.803,43.0,197.0,240.0,179.0,41.0,18.0,167.0,233.0,1197.0,OOR
Juwan Howard,SF,23.0,82.0,3324.0,638.0,1313.0,0.486,0.0,2.0,0.0,638.0,1311.0,0.487,0.486,294.0,389.0,0.756,202.0,450.0,652.0,311.0,93.0,23.0,246.0,259.0,1570.0,OOR
Stephen Howard,SF,26.0,49.0,418.0,62.0,108.0,0.574,0.0,0.0,0.0,62.0,108.0,0.574,0.574,52.0,81.0,0.642,29.0,56.0,85.0,11.0,19.0,12.0,25.0,62.0,176.0,OOR
Lindsey Hunter,PG,26.0,82.0,3023.0,421.0,1042.0,0.404,166.0,468.0,0.355,255.0,574.0,0.444,0.484,158.0,203.0,0.778,59.0,174.0,233.0,154.0,129.0,24.0,96.0,206.0,1166.0,OOR
Bobby Hurley,PG,25.0,49.0,632.0,46.0,125.0,0.368,14.0,45.0,0.311,32.0,80.0,0.4,0.424,37.0,53.0,0.698,9.0,29.0,38.0,146.0,27.0,3.0,55.0,53.0,143.0,OOR
Allen Iverson,PG,21.0,76.0,3045.0,625.0,1504.0,0.416,155.0,455.0,0.341,470.0,1049.0,0.448,0.467,382.0,544.0,0.702,115.0,197.0,312.0,567.0,157.0,24.0,337.0,233.0,1787.0,OOR
Jaren Jackson,SG,29.0,75.0,1133.0,134.0,329.0,0.407,53.0,158.0,0.335,81.0,171.0,0.474,0.488,53.0,69.0,0.768,31.0,101.0,132.0,65.0,45.0,16.0,60.0,131.0,374.0,OOR
Jim Jackson,SG-SF,26.0,77.0,2831.0,444.0,1029.0,0.431,86.0,247.0,0.348,358.0,782.0,0.458,0.473,252.0,310.0,0.813,132.0,279.0,411.0,316.0,86.0,32.0,208.0,194.0,1226.0,OOR
Mark Jackson,PG,31.0,82.0,3054.0,289.0,679.0,0.426,66.0,178.0,0.371,223.0,501.0,0.445,0.474,168.0,213.0,0.789,91.0,304.0,395.0,935.0,97.0,12.0,274.0,161.0,812.0,OOR
Henry James,PF,31.0,53.0,945.0,125.0,306.0,0.408,76.0,181.0,0.42,49.0,125.0,0.392,0.533,30.0,36.0,0.833,27.0,54.0,81.0,21.0,11.0,1.0,29.0,98.0,356.0,OOR
Chris Jent,SF,27.0,3.0,10.0,2.0,6.0,0.333,2.0,3.0,0.667,0.0,3.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,OOR
Avery Johnson,PG,31.0,76.0,2472.0,327.0,685.0,0.477,6.0,26.0,0.231,321.0,659.0,0.487,0.482,140.0,203.0,0.69,32.0,115.0,147.0,513.0,96.0,15.0,146.0,158.0,800.0,OOR
Eddie Johnson,SF,37.0,52.0,913.0,160.0,362.0,0.442,49.0,131.0,0.374,111.0,231.0,0.481,0.51,55.0,68.0,0.809,27.0,111.0,138.0,52.0,15.0,2.0,47.0,81.0,424.0,OOR
Ervin Johnson,C,29.0,82.0,2599.0,243.0,467.0,0.52,0.0,2.0,0.0,243.0,465.0,0.523,0.52,96.0,156.0,0.615,231.0,682.0,913.0,71.0,65.0,227.0,118.0,288.0,582.0,OOR
Kevin Johnson,PG,30.0,70.0,2658.0,441.0,890.0,0.496,89.0,202.0,0.441,352.0,688.0,0.512,0.546,439.0,515.0,0.852,54.0,199.0,253.0,653.0,102.0,12.0,217.0,141.0,1410.0,OOR
Larry Johnson,SF,27.0,76.0,2613.0,376.0,735.0,0.512,34.0,105.0,0.324,342.0,630.0,0.543,0.535,190.0,274.0,0.693,165.0,228.0,393.0,174.0,64.0,36.0,136.0,249.0,976.0,OOR
Charles Jones,PF,39.0,12.0,93.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,0.0,0.0,0.0,5.0,8.0,13.0,3.0,2.0,4.0,0.0,8.0,4.0,OOR
Eddie Jones,SG,25.0,80.0,2998.0,473.0,1081.0,0.438,152.0,389.0,0.391,321.0,692.0,0.464,0.508,276.0,337.0,0.819,90.0,236.0,326.0,270.0,189.0,49.0,169.0,226.0,1374.0,OOR
Popeye Jones,PF,26.0,79.0,2421.0,258.0,537.0,0.48,1.0,13.0,0.077,257.0,524.0,0.49,0.481,99.0,121.0,0.818,270.0,410.0,680.0,84.0,58.0,39.0,116.0,269.0,616.0,OOR
Michael Jordan,SG,33.0,82.0,3106.0,920.0,1892.0,0.486,111.0,297.0,0.374,809.0,1595.0,0.507,0.516,480.0,576.0,0.833,113.0,369.0,482.0,352.0,140.0,44.0,166.0,156.0,2431.0,Candidate
Reggie Jordan,SG,29.0,19.0,130.0,16.0,26.0,0.615,0.0,0.0,0.0,16.0,26.0,0.615,0.615,8.0,17.0,0.471,11.0,16.0,27.0,12.0,7.0,3.0,8.0,15.0,40.0,OOR
Adam Keefe,C,26.0,62.0,915.0,82.0,160.0,0.513,0.0,1.0,0.0,82.0,159.0,0.516,0.513,71.0,103.0,0.689,75.0,141.0,216.0,32.0,30.0,13.0,45.0,97.0,235.0,OOR
Shawn Kemp,PF,27.0,81.0,2750.0,526.0,1032.0,0.51,12.0,33.0,0.364,514.0,999.0,0.515,0.516,452.0,609.0,0.742,275.0,532.0,807.0,156.0,125.0,81.0,280.0,320.0,1516.0,OOR
Tim Kempton,PF,33.0,10.0,59.0,1.0,5.0,0.2,0.0,0.0,0.0,1.0,5.0,0.2,0.2,2.0,2.0,1.0,3.0,5.0,8.0,2.0,1.0,1.0,7.0,4.0,4.0,OOR
Steve Kerr,PG,31.0,82.0,1861.0,249.0,467.0,0.533,110.0,237.0,0.464,139.0,230.0,0.604,0.651,54.0,67.0,0.806,29.0,101.0,130.0,175.0,67.0,3.0,43.0,98.0,662.0,OOR
Jerome Kersey,SF,34.0,70.0,1766.0,194.0,449.0,0.432,17.0,65.0,0.262,177.0,384.0,0.461,0.451,71.0,118.0,0.602,112.0,251.0,363.0,89.0,119.0,49.0,74.0,219.0,476.0,OOR
Jason Kidd,PG,23.0,55.0,1964.0,213.0,529.0,0.403,61.0,165.0,0.37,152.0,364.0,0.418,0.46,112.0,165.0,0.679,64.0,185.0,249.0,496.0,124.0,20.0,142.0,114.0,599.0,OOR
Frankie King,SG,24.0,7.0,59.0,7.0,17.0,0.412,1.0,2.0,0.5,6.0,15.0,0.4,0.441,5.0,5.0,1.0,4.0,10.0,14.0,5.0,4.0,0.0,3.0,7.0,20.0,OOR
Jimmy King,SG,23.0,2.0,22.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,2.0,4.0,0.5,2.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,6.0,OOR
Stacey King,C,30.0,11.0,103.0,11.0,22.0,0.5,0.0,0.0,0.0,11.0,22.0,0.5,0.5,2.0,7.0,0.286,11.0,16.0,27.0,1.0,2.0,1.0,6.0,14.0,24.0,OOR
Kerry Kittles,SG,22.0,82.0,3012.0,507.0,1189.0,0.426,158.0,419.0,0.377,349.0,770.0,0.453,0.493,175.0,227.0,0.771,106.0,213.0,319.0,249.0,157.0,35.0,127.0,165.0,1347.0,OOR
Joe Kleine,C,35.0,59.0,848.0,69.0,170.0,0.406,2.0,3.0,0.667,67.0,167.0,0.401,0.412,28.0,38.0,0.737,62.0,141.0,203.0,35.0,17.0,18.0,41.0,110.0,168.0,OOR
Travis Knight,C,22.0,71.0,1156.0,140.0,275.0,0.509,0.0,0.0,0.0,140.0,275.0,0.509,0.509,62.0,100.0,0.62,130.0,189.0,319.0,39.0,31.0,58.0,49.0,170.0,342.0,OOR
Larry Krystkowiak,PF,32.0,3.0,11.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,1.0,2.0,0.5,2.0,3.0,5.0,3.0,2.0,0.0,1.0,3.0,3.0,OOR
Toni Kukoč,SF,28.0,57.0,1610.0,285.0,605.0,0.471,50.0,151.0,0.331,235.0,454.0,0.518,0.512,134.0,174.0,0.77,94.0,167.0,261.0,256.0,60.0,29.0,91.0,97.0,754.0,OOR
Christian Laettner,PF,27.0,82.0,3140.0,548.0,1128.0,0.486,31.0,88.0,0.352,517.0,1040.0,0.497,0.5,359.0,440.0,0.816,212.0,508.0,720.0,223.0,102.0,64.0,218.0,277.0,1486.0,OOR
Andrew Lang,C,30.0,52.0,1194.0,115.0,248.0,0.464,0.0,0.0,0.0,115.0,248.0,0.464,0.464,44.0,61.0,0.721,94.0,184.0,278.0,25.0,26.0,47.0,39.0,140.0,274.0,OOR
Antonio Lang,PF,24.0,64.0,843.0,68.0,162.0,0.42,0.0,6.0,0.0,68.0,156.0,0.436,0.42,35.0,48.0,0.729,52.0,75.0,127.0,33.0,33.0,30.0,50.0,111.0,171.0,OOR
Priest Lauderdale,C,23.0,35.0,180.0,49.0,89.0,0.551,0.0,1.0,0.0,49.0,88.0,0.557,0.551,13.0,23.0,0.565,16.0,27.0,43.0,12.0,1.0,9.0,37.0,39.0,111.0,OOR
Eric Leckner,C,30.0,20.0,126.0,14.0,33.0,0.424,0.0,0.0,0.0,14.0,33.0,0.424,0.424,6.0,12.0,0.5,5.0,31.0,36.0,5.0,3.0,2.0,10.0,35.0,34.0,OOR
Tim Legler,SG,30.0,15.0,182.0,15.0,48.0,0.313,8.0,29.0,0.276,7.0,19.0,0.368,0.396,6.0,7.0,0.857,0.0,21.0,21.0,7.0,3.0,5.0,9.0,21.0,44.0,OOR
Voshon Lenard,SG,23.0,73.0,2111.0,314.0,684.0,0.459,183.0,442.0,0.414,131.0,242.0,0.541,0.593,86.0,105.0,0.819,38.0,179.0,217.0,161.0,50.0,18.0,109.0,168.0,897.0,OOR
Martin Lewis,SF,21.0,9.0,50.0,6.0,14.0,0.429,1.0,3.0,0.333,5.0,11.0,0.455,0.464,1.0,2.0,0.5,4.0,2.0,6.0,4.0,1.0,2.0,1.0,8.0,14.0,OOR
Alton Lister,C,38.0,53.0,516.0,32.0,77.0,0.416,0.0,0.0,0.0,32.0,77.0,0.416,0.416,23.0,31.0,0.742,66.0,102.0,168.0,13.0,8.0,14.0,30.0,95.0,87.0,OOR
Randy Livingston,PG,21.0,64.0,981.0,100.0,229.0,0.437,9.0,22.0,0.409,91.0,207.0,0.44,0.456,42.0,65.0,0.646,32.0,62.0,94.0,155.0,39.0,12.0,102.0,107.0,251.0,OOR
Horacio Llamas,C,23.0,20.0,101.0,15.0,28.0,0.536,0.0,0.0,0.0,15.0,28.0,0.536,0.536,4.0,8.0,0.5,4.0,14.0,18.0,4.0,10.0,5.0,11.0,25.0,34.0,OOR
Brad Lohaus,PF,32.0,6.0,45.0,4.0,15.0,0.267,2.0,7.0,0.286,2.0,8.0,0.25,0.333,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,6.0,10.0,OOR
Grant Long,PF,30.0,65.0,1166.0,123.0,275.0,0.447,17.0,47.0,0.362,106.0,228.0,0.465,0.478,63.0,84.0,0.75,88.0,134.0,222.0,39.0,43.0,6.0,48.0,106.0,326.0,OOR
John Long,SG,40.0,32.0,370.0,46.0,117.0,0.393,12.0,34.0,0.353,34.0,83.0,0.41,0.444,25.0,28.0,0.893,6.0,34.0,40.0,21.0,9.0,2.0,24.0,28.0,129.0,OOR
Luc Longley,C,28.0,59.0,1472.0,221.0,485.0,0.456,0.0,2.0,0.0,221.0,483.0,0.458,0.456,95.0,120.0,0.792,121.0,211.0,332.0,141.0,23.0,66.0,111.0,191.0,537.0,OOR
George Lynch,SF,26.0,41.0,1059.0,137.0,291.0,0.471,8.0,31.0,0.258,129.0,260.0,0.496,0.485,60.0,97.0,0.619,98.0,163.0,261.0,76.0,63.0,17.0,64.0,97.0,342.0,OOR
Sam Mack,SF,26.0,52.0,904.0,105.0,262.0,0.401,47.0,142.0,0.331,58.0,120.0,0.483,0.49,35.0,42.0,0.833,20.0,86.0,106.0,58.0,29.0,6.0,42.0,67.0,292.0,OOR
Don MacLean,SF,27.0,37.0,733.0,163.0,365.0,0.447,12.0,38.0,0.316,151.0,327.0,0.462,0.463,64.0,97.0,0.66,41.0,99.0,140.0,37.0,12.0,10.0,47.0,71.0,402.0,OOR
Rick Mahorn,C,38.0,22.0,218.0,20.0,54.0,0.37,0.0,1.0,0.0,20.0,53.0,0.377,0.37,16.0,22.0,0.727,19.0,34.0,53.0,6.0,4.0,3.0,10.0,34.0,56.0,OOR
Dan Majerle,SF,31.0,36.0,1264.0,141.0,347.0,0.406,68.0,201.0,0.338,73.0,146.0,0.5,0.504,40.0,59.0,0.678,45.0,117.0,162.0,116.0,54.0,14.0,50.0,75.0,390.0,OOR
Karl Malone,PF,33.0,82.0,2998.0,864.0,1571.0,0.55,0.0,13.0,0.0,864.0,1558.0,0.555,0.55,521.0,690.0,0.755,193.0,616.0,809.0,368.0,113.0,48.0,233.0,217.0,2249.0,MVP
Matt Maloney,PG,25.0,82.0,2386.0,271.0,615.0,0.441,154.0,381.0,0.404,117.0,234.0,0.5,0.566,71.0,93.0,0.763,19.0,141.0,160.0,303.0,82.0,1.0,122.0,125.0,767.0,OOR
Danny Manning,PF,30.0,77.0,2134.0,426.0,795.0,0.536,7.0,36.0,0.194,419.0,759.0,0.552,0.54,181.0,251.0,0.721,137.0,332.0,469.0,173.0,81.0,74.0,161.0,268.0,1040.0,OOR
Rich Manning,PF,26.0,26.0,201.0,32.0,82.0,0.39,2.0,4.0,0.5,30.0,78.0,0.385,0.402,9.0,14.0,0.643,16.0,23.0,39.0,3.0,4.0,2.0,7.0,29.0,75.0,OOR
Stephon Marbury,PG,19.0,67.0,2324.0,355.0,871.0,0.408,102.0,288.0,0.354,253.0,583.0,0.434,0.466,245.0,337.0,0.727,54.0,130.0,184.0,522.0,67.0,19.0,210.0,159.0,1057.0,OOR
Šarūnas Marčiulionis,SG,32.0,17.0,255.0,38.0,101.0,0.376,11.0,30.0,0.367,27.0,71.0,0.38,0.431,29.0,36.0,0.806,12.0,18.0,30.0,25.0,12.0,1.0,40.0,38.0,116.0,OOR
Donny Marshall,SF,24.0,56.0,548.0,52.0,160.0,0.325,33.0,87.0,0.379,19.0,73.0,0.26,0.428,38.0,54.0,0.704,22.0,48.0,70.0,24.0,24.0,3.0,32.0,60.0,175.0,OOR
Donyell Marshall,SF,23.0,61.0,1022.0,174.0,421.0,0.413,35.0,111.0,0.315,139.0,310.0,0.448,0.455,61.0,98.0,0.622,92.0,184.0,276.0,54.0,25.0,46.0,55.0,96.0,444.0,OOR
Cuonzo Martin,SG,25.0,3.0,13.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,OOR
Darrick Martin,PG,25.0,82.0,1820.0,292.0,718.0,0.407,91.0,234.0,0.389,201.0,484.0,0.415,0.47,218.0,250.0,0.872,26.0,87.0,113.0,339.0,57.0,2.0,127.0,165.0,893.0,OOR
Jamal Mashburn,SF,24.0,69.0,2164.0,286.0,743.0,0.385,90.0,277.0,0.325,196.0,466.0,0.421,0.445,160.0,228.0,0.702,69.0,225.0,294.0,204.0,78.0,12.0,114.0,186.0,822.0,OOR
